2022-12-14 15:34:49.898658, 1.67644
2022-12-14 15:34:49.899656, 1.65689
2022-12-14 15:34:49.900654, 1.65200
2022-12-14 15:34:49.932598, 1.64711
2022-12-14 15:34:49.932598, 1.64222
2022-12-14 15:34:49.933565, 1.66177
2022-12-14 15:34:49.966477, 1.63734
2022-12-14 15:34:49.966477, 1.63245
2022-12-14 15:34:49.999428, 1.64711
2022-12-14 15:34:50.000385, 1.64222
2022-12-14 15:34:50.000385, 1.63245
2022-12-14 15:34:50.033297, 1.62267
2022-12-14 15:34:50.033297, 1.64222
2022-12-14 15:34:50.034309, 1.63245
2022-12-14 15:34:50.066242, 1.62267
2022-12-14 15:34:50.067209, 1.64222
2022-12-14 15:34:50.100229, 1.62267
2022-12-14 15:34:50.100229, 1.63245
2022-12-14 15:34:50.101228, 1.64222
2022-12-14 15:34:50.134141, 1.61779
2022-12-14 15:34:50.134141, 1.61779
2022-12-14 15:34:50.135139, 1.62267
2022-12-14 15:34:50.167637, 1.61779
2022-12-14 15:34:50.167637, 1.60801
2022-12-14 15:34:50.201606, 1.60801
2022-12-14 15:34:50.201842, 1.62267
2022-12-14 15:34:50.202439, 1.61779
2022-12-14 15:34:50.235179, 1.61779
2022-12-14 15:34:50.235466, 1.64711
2022-12-14 15:34:50.235466, 1.69110
2022-12-14 15:34:50.268744, 1.74975
2022-12-14 15:34:50.269080, 1.74486
2022-12-14 15:34:50.302390, 1.77419
2022-12-14 15:34:50.302624, 1.79863
2022-12-14 15:34:50.302624, 1.80351
2022-12-14 15:34:50.335983, 1.79863
2022-12-14 15:34:50.336270, 1.79374
2022-12-14 15:34:50.336782, 1.79374
2022-12-14 15:34:50.369517, 1.78885
2022-12-14 15:34:50.369854, 1.75953
2022-12-14 15:34:50.403075, 1.75464
2022-12-14 15:34:50.403356, 1.75953
2022-12-14 15:34:50.403356, 1.75464
2022-12-14 15:34:50.436737, 1.74486
2022-12-14 15:34:50.436737, 1.73998
2022-12-14 15:34:50.437738, 1.74486
2022-12-14 15:34:50.469005, 1.74486
2022-12-14 15:34:50.470039, 1.72531
2022-12-14 15:34:50.501951, 1.72531
2022-12-14 15:34:50.502948, 1.72531
2022-12-14 15:34:50.502948, 1.73020
2022-12-14 15:34:50.535862, 1.72043
2022-12-14 15:34:50.536858, 1.72043
2022-12-14 15:34:50.536858, 1.72531
2022-12-14 15:34:50.569931, 1.73998
2022-12-14 15:34:50.569931, 1.72043
2022-12-14 15:34:50.603125, 1.72043
2022-12-14 15:34:50.603125, 1.72043
2022-12-14 15:34:50.604122, 1.72531
2022-12-14 15:34:50.636813, 1.73020
2022-12-14 15:34:50.637776, 1.70576
2022-12-14 15:34:50.637776, 1.72043
2022-12-14 15:34:50.671058, 1.71065
2022-12-14 15:34:50.672066, 1.69599
2022-12-14 15:34:50.703831, 1.69110
2022-12-14 15:34:50.703831, 1.69110
2022-12-14 15:34:50.704595, 1.70576
2022-12-14 15:34:50.738117, 1.68132
2022-12-14 15:34:50.738404, 1.67155
2022-12-14 15:34:50.738404, 1.67155
2022-12-14 15:34:50.771559, 1.67155
2022-12-14 15:34:50.771900, 1.66177
2022-12-14 15:34:50.805274, 1.65689
2022-12-14 15:34:50.805518, 1.65200
2022-12-14 15:34:50.806519, 1.66177
2022-12-14 15:34:50.838846, 1.65200
2022-12-14 15:34:50.838846, 1.64222
2022-12-14 15:34:50.839880, 1.64222
2022-12-14 15:34:50.872547, 1.64711
2022-12-14 15:34:50.872547, 1.64222
2022-12-14 15:34:50.905858, 1.63734
2022-12-14 15:34:50.905858, 1.63245
2022-12-14 15:34:50.906895, 1.63245
2022-12-14 15:34:50.939372, 1.64711
2022-12-14 15:34:50.939372, 1.61779
2022-12-14 15:34:50.940366, 1.62267
2022-12-14 15:34:50.972883, 1.62756
2022-12-14 15:34:50.973885, 1.62267
2022-12-14 15:34:51.005872, 1.61779
2022-12-14 15:34:51.006885, 1.61779
2022-12-14 15:34:51.006885, 1.62756
2022-12-14 15:34:51.038787, 1.61779
2022-12-14 15:34:51.039785, 1.63245
2022-12-14 15:34:51.039785, 1.60801
2022-12-14 15:34:51.072876, 1.61779
2022-12-14 15:34:51.073879, 1.61290
2022-12-14 15:34:51.106292, 1.63245
