HR_time,RR-interval,heart_rate
1.1984971907186148,858,72.99383543285981
1.9662844535227275,773,76.55928264387666
2.7059819384193724,745,78.82169493038532
3.483132460525974,783,78.50785420161658
4.260282982632576,783,78.16987951807228
5.009343726831711,754,80.54020291693087
5.720951433820888,716,82.91052631578947
6.432559140810065,716,82.25930680359434
7.200346403614178,773,78.99125294802519
8.005586703628248,811,76.93477027793533
8.77337396643236,773,76.62092954916659
9.550524488538962,783,76.62092954916659
10.355764788553032,811,76.30708882039787
11.132915310659634,783,78.31240880162146
11.8538862769513,726,80.51317418284019
12.593583761847945,745,80.51317418284019
13.370734283954546,783,79.47291444258045
14.11979502815368,754,81.299804623901
14.81267621653788,698,83.3051246051246
15.533647182829547,726,82.97549497549497
16.29207118633117,764,81.85088985088984
17.013042152622837,726,82.97549497549497
17.705923341007036,698,83.98973998973999
18.436257566601192,735,80.80120438741129
19.25086112591775,820,77.67127928158256
20.028011648024354,783,78.02692363722691
20.74898261431602,726,79.52397998710076
21.516769877120133,773,79.52397998710076
22.293920399226735,783,78.82169493038532
23.03361788412338,745,81.25291444258045
23.73586233181007,707,83.25823442380404
24.456833298101735,726,82.5906301106301
25.21525730160336,764,81.49524549524548
25.945591527197514,735,83.01525972758849
26.629109456279224,688,84.0295047418335
27.35944368187338,735,82.37982911625426
28.136594203979982,783,79.48992551402189
28.895018207481606,764,80.58531012940651
29.597262655168294,707,82.5906301106301
30.31823362145996,726,82.26904022806461
31.086020884264073,773,79.8378207158695
31.853808147068186,773,79.8378207158695
32.57477911335985,726,81.52929996832435
33.29575007965152,726,81.85088985088984
34.05417408315314,764,80.48100048100048
34.812598086654766,764,80.48100048100048
35.53356905294643,726,83.77729677729677
36.20772372272565,679,86.27179127179127
36.90060491110985,698,85.56950621507583
37.6403023960065,745,81.63777930744531
38.4174529181131,783,79.81088912612475
39.157150403009744,745,80.51317418284017
39.87812136930141,726,80.82701491160893
40.645908632105524,773,78.9184519927705
41.441785672817105,801,78.21616693605506
42.18148315771375,745,79.90764618850991
42.902454124005416,726,81.47823442380404
43.65151486820455,754,80.17519949929587
44.42866539031115,783,79.13493975903614
45.17772613451029,754,81.299804623901
45.870607322894486,698,82.94948024948025
46.60094154848864,735,82.29826073728512
47.368728811292755,773,80.81801125703565
48.09906303688691,735,81.91339587242027
48.8013074845736,707,82.9025900681597
49.541004969470244,745,81.56675517134917
50.30879223227436,773,79.45712554171955
51.06721623577598,764,80.89915085817523
51.76946068346267,707,82.5906301106301
52.490431649754335,726,82.92025974025972
53.23949239395347,754,82.54552289815447
53.95110010094265,716,84.88977020014825
54.61589151141938,669,87.05463506501312
55.308772699803576,698,87.05463506501312
56.02038040679275,716,85.4501280227596
56.72262485447944,707,87.09954887218043
57.37805300565368,660,88.25455968688844
58.06157093473539,688,87.87982284478318
58.77317864172457,716,85.47080028839221
59.48478634871375,716,85.87719298245614
60.15894101849297,679,86.63679468942627
60.851822206877166,698,86.63679468942627
61.56342991386635,716,85.07539118065432
62.27503762085553,716,85.87719298245614
62.94919229063475,679,88.2862155388471
63.60462044180899,660,89.44122635355511
64.28813837089069,688,87.87982284478318
