2022-12-01 15:29:45.040780, 1.66178
2022-12-01 15:29:45.049252, 1.64712
2022-12-01 15:29:45.057425, 1.65200
2022-12-01 15:29:45.069941, 1.65200
2022-12-01 15:29:45.077950, 1.65689
2022-12-01 15:29:45.086322, 1.66667
2022-12-01 15:29:45.098783, 1.67644
2022-12-01 15:29:45.106540, 1.72043
2022-12-01 15:29:45.114336, 1.70088
2022-12-01 15:29:45.122919, 1.71065
2022-12-01 15:29:45.134937, 1.72532
2022-12-01 15:29:45.143181, 1.74487
2022-12-01 15:29:45.151886, 1.73998
2022-12-01 15:29:45.164159, 1.74487
2022-12-01 15:29:45.172054, 1.74487
2022-12-01 15:29:45.180542, 1.74487
2022-12-01 15:29:45.188813, 1.75464
2022-12-01 15:29:45.201328, 1.74487
2022-12-01 15:29:45.209247, 1.73998
2022-12-01 15:29:45.217366, 1.73998
2022-12-01 15:29:45.229696, 1.73998
2022-12-01 15:29:45.237701, 1.73509
2022-12-01 15:29:45.246096, 1.73509
2022-12-01 15:29:45.254287, 1.73998
2022-12-01 15:29:45.266293, 1.74976
2022-12-01 15:29:45.274515, 1.73998
2022-12-01 15:29:45.283452, 1.73021
2022-12-01 15:29:45.294386, 1.72532
2022-12-01 15:29:45.303928, 1.72532
2022-12-01 15:29:45.311344, 1.72043
2022-12-01 15:29:45.320311, 1.71554
2022-12-01 15:29:45.331880, 1.71065
2022-12-01 15:29:45.339500, 1.71065
2022-12-01 15:29:45.349010, 1.70577
2022-12-01 15:29:45.356640, 1.70088
2022-12-01 15:29:45.369495, 1.70088
2022-12-01 15:29:45.377677, 1.70088
2022-12-01 15:29:45.385850, 1.73509
2022-12-01 15:29:45.397668, 1.70577
2022-12-01 15:29:45.405971, 1.70577
2022-12-01 15:29:45.413576, 1.71065
2022-12-01 15:29:45.421729, 1.73998
2022-12-01 15:29:45.434333, 1.71065
2022-12-01 15:29:45.443207, 1.71065
2022-12-01 15:29:45.451067, 1.71065
2022-12-01 15:29:45.463457, 1.72532
2022-12-01 15:29:45.471893, 1.70577
2022-12-01 15:29:45.479844, 1.70088
2022-12-01 15:29:45.488282, 1.70088
2022-12-01 15:29:45.500539, 1.70088
2022-12-01 15:29:45.508810, 1.72532
2022-12-01 15:29:45.516927, 1.69110
2022-12-01 15:29:45.528310, 1.68622
2022-12-01 15:29:45.536364, 1.68622
2022-12-01 15:29:45.544857, 1.68622
2022-12-01 15:29:45.553817, 1.67644
2022-12-01 15:29:45.564544, 1.67644
2022-12-01 15:29:45.573805, 1.67155
2022-12-01 15:29:45.581958, 1.68133
2022-12-01 15:29:45.594049, 1.67155
2022-12-01 15:29:45.602451, 1.66667
2022-12-01 15:29:45.610624, 1.66667
2022-12-01 15:29:45.619698, 1.67644
2022-12-01 15:29:45.631060, 1.66667
2022-12-01 15:29:45.639290, 1.66178
2022-12-01 15:29:45.648022, 1.66178
2022-12-01 15:29:45.660285, 1.65689
2022-12-01 15:29:45.667995, 1.65689
2022-12-01 15:29:45.676669, 1.66667
2022-12-01 15:29:45.683833, 1.65200
2022-12-01 15:29:45.696671, 1.65200
2022-12-01 15:29:45.705133, 1.64712
2022-12-01 15:29:45.712801, 1.64712
2022-12-01 15:29:45.725083, 1.64712
2022-12-01 15:29:45.733637, 1.64223
