HR_time,RR-interval,heart_rate
1.8351988231758507,886.0,67.46742706733932
2.7434349754618585,886.0,65.89253766350532
3.689124164955537,915.0,63.90699748585608
4.653539873053051,952.0,62.229236072012185
5.636682099754399,971.0,61.04333804295694
6.638550845059583,990.0,59.9018042405164
7.659146108968602,1009.0,58.97712891584107
8.689104632179538,1028.0,58.432693911592985
9.719063155390476,1037.0,58.98730703259004
10.711568641393741,1037.0,59.34690299218601
11.722800646000843,999.0,58.66556327926735
12.790212206419449,1018.0,58.11095015827029
13.810807470328468,1075.0,57.75135419867433
14.840765993539405,1028.0,58.432693911592985
15.870724516750343,1037.0,59.37482517482516
16.844503484149772,1037.0,59.5529736318727
17.86509874805879,981.0,57.934791813690886
18.988689864288904,1028.0,56.13317238049251
20.056101424707514,1132.0,55.27368421052631
21.12351298512612,1075.0,57.251461988304094
22.13474498973322,1075.0,57.75786312628418
23.174066772246075,1018.0,57.75786312628418
24.24147833266468,1047.0,57.576415623735755
25.2620735965737,1075.0,58.295789202922414
26.263942341878884,1028.0,58.8021903409025
27.303264124391738,1009.0,59.168476888103044
28.305132869696923,1047.0,60.78161764143072
29.232095540586766,1009.0,83.42072733936394
29.709621764984565,933.0,112.00356506238859
30.12160517426894,481.0,113.15121174195014
31.001751548649192,1301.0,93.51885880077369
31.900624441633283,905.0,97.07096523092889
32.2845180730119,1056.0,104.43206801786327
32.949309483448054,764.0,108.55243838823364
33.70773348690338,1169.0,73.68068386423678
34.868777640341165,584.0,78.04778972520907
35.44929971706006,877.0,74.64516129032259
36.3200828321384,962.0,78.36053130929791
37.27513528093399,962.0,64.85009487666034
38.230187729729586,905.0,64.13235294117646
39.12906062271367,943.0,64.55117647058823
40.06538655290544,933.0,65.18575757575758
40.99234922379528,896.0,65.41996810207337
41.881858857477454,886.0,66.78337235739251
42.76200523185771,924.0,67.00353314898186
43.67960464344563,933.0,66.09508019842366
44.60656731433547,886.0,66.09508019842366
45.48671368871573,886.0,67.02256608639587
46.366860063095984,915.0,67.46742706733932
47.27509621538199,915.0,66.76464136872121
48.183332367668,905.0,66.29123711340206
49.08220526065209,933.0,65.8463761324586
50.00916793154193,943.0,65.18575757575758
50.945493861733695,905.0,65.18575757575758
51.84436675471778,915.0,65.63061855670102
52.75260290700379,943.0,65.63061855670102
53.688928837195554,905.0,65.63061855670102
54.58780173017964,886.0,66.33340425531915
55.467948104559895,896.0,67.45761478163493
56.35745773824207,896.0,67.69182530795072
57.24696737192424,886.0,67.69182530795072
58.127113746304495,915.0,67.22823333833597
59.0353498985905,952.0,65.89253766350532
59.98103908808418,905.0,65.41913340818618
60.879911981068275,924.0,65.19443321883207
61.7975113926562,962.0,64.98709483793516
62.752563841451796,990.0,63.07995198079231
63.73570606815314,943.0,62.64403361344537
64.6720319983449,952.0,62.85137199434229
65.61772118783858,981.0,63.04697638994668
66.59150015523801,952.0,62.835491241431825
67.53718934473169,896.0,64.17118691626246
68.42669897841387,933.0,65.2084829535585
69.3536616493037,971.0,64.79783217974327
70.31807735740122,962.0,63.25479812401571
71.27312980619682,943.0,63.03904054825813
72.20945573638858,999.0,62.45211986681464
73.20196122239184,1028.0,61.107273671455765
74.22255648630086,1018.0,59.52505144923355
75.23378849090797,962.0,60.315284523595366
76.18884093970355,1018.0,60.49673202614379
77.20007294431066,1047.0,59.96219749160925
78.23939472682352,1018.0,58.7987987987988
79.25062673143061,1056.0,58.09244959244959
80.29931177324539,1084.0,57.423119392684605
81.37608659296592,1028.0,57.24167189013618
82.39668185687493,1018.0,57.94802109648539
83.40791386148203,981.0,59.91256959146867
84.38169282888147,990.0,60.65909645909645
85.36483505558282,999.0,61.032262077545084
86.35734054158608,943.0,61.85380053908355
87.29366647177784,943.0,62.87094339622641
88.2299924019696,952.0,63.868514851485145
89.17568159146327,962.0,63.44969132207338
90.13073404025887,943.0,63.44969132207338
91.06705997045064,952.0,63.44969132207338
92.01274915994432,962.0,63.44969132207338
92.9678016087399,943.0,63.44969132207338
93.90412753893168,886.0,65.02458072590738
94.78427391331192,915.0,66.10402281202018
95.69251006559793,915.0,66.76464136872121
96.60074621788394,896.0,66.52544763971784
97.49025585156612,839.0,68.50482908301682
98.32358592943677,867.0,69.7016018306636
99.1850057852132,896.0,69.7016018306636
100.07451541889537,905.0,67.9516018306636
100.97338831187946,867.0,67.9516018306636
101.83480816765588,886.0,68.19079555966698
102.71495454203614,943.0,67.30079555966697
103.6512804722279,962.0,65.02458072590738
104.6063329210235,933.0,63.87693404634581
105.53329559191334,952.0,63.665448897830956
106.47898478140702,971.0,63.46213650491262
107.44340048950453,933.0,63.46213650491262
108.37036316039438,877.0,65.28136358891135
109.24114627547272,905.0,66.79349951124145
110.1400191684568,915.0,67.23836049218491
111.04825532074281,877.0,67.23836049218491
111.91903843582115,952.0,66.13687534367006
112.86472762531483,990.0,64.45911392982616
113.84786985201617,981.0,62.02983353280382
114.8216488194156,990.0,61.224175824175816
115.80479104611695,1028.0,60.47764895654803
116.82538631002598,971.0,60.6770514957564
117.78980201812348,943.0,61.69419435289926
118.72612794831524,990.0,62.44072122052704
119.7092701750166,999.0,61.85380053908355
120.70177566101987,943.0,61.85380053908355
121.63810159121162,915.0,63.53156195292744
122.54633774349763,933.0,64.95637613245862
123.47330041438747,971.0,64.33424021012851
124.43771612248499,943.0,63.673621653427475
125.37404205267674,905.0,64.3478640776699
126.27291494566083,943.0,64.97
127.2092408758526,971.0,64.3478640776699
128.1736565839501,971.0,62.835728155339794
129.1380722920476,905.0,63.7257281553398
130.03694518503173,933.0,64.56362165342748
130.96390785592155,952.0,64.97427242724272
131.90959704541524,933.0,64.3000300030003
132.8365597163051,896.0,65.2084829535585
133.72606934998726,924.0,65.8558864694203
134.64366876157519,905.0,66.53012889366272
135.54254165455927,858.0,67.5184458398744
136.39459825103376,905.0,67.97252747252747
137.29347114401784,952.0,66.87104232401262
138.23916033351153,943.0,64.75851485148515
139.1754862637033,886.0,65.2319191068043
140.05563263808355,933.0,65.65916183107672
140.9825953089734,981.0,64.83762336953825
141.95637427637283,943.0,63.47421911421911
142.8927002065646,896.0,64.38267206477732
143.78220984024676,924.0,65.64012889366272
144.6998092518347,924.0,66.07604726100965
145.61740866342262,886.0,66.31524099001302
146.49755503780287,886.0,67.24272687798523
147.37770141218311,924.0,67.24272687798523
148.29530082377104,924.0,66.31524099001302
149.21290023535897,896.0,66.07604726100965
150.10240986904114,915.0,66.30074745036376
151.01064602132715,971.0,65.24269316068671
151.97506172942465,943.0,64.11848263437093
152.91138765961642,896.0,64.58207460398569
153.8008972932986,915.0,65.86482908301682
154.7091334455846,933.0,66.0805866587744
155.63609611647445,886.0,66.31978038777775
156.5162424908547,933.0,65.8749194068343
157.44320516174454,933.0,65.8749194068343
158.3701678326344,915.0,65.1721337082162
159.2784039849204,1028.0,63.192706407687965
160.2989992488294,1103.0,59.873359088340635
161.39450058715377,1037.0,57.270922349821426
162.42445911036472,1094.0,56.08838517804035
163.51059718938714,1066.0,56.73462978888673
164.56864549050385,613.0,55.41814288595915
165.67351008813012,499.0,55.74119188777403
166.74092164854872,1075.0,56.25671883869921
167.77088017175967,1037.0,56.25671883869921
168.87574476938593,1113.0,56.25671883869921
169.94315632980454,1075.0,56.9894804167438
170.9356618158078,999.0,58.30596731967139
171.96562033901876,1037.0,58.47178008166487
173.02366864013544,1066.0,58.66369382829559
174.0068108668368,990.0,59.78397354857531
174.9805898342362,981.0,61.41978021978021
175.95436880163564,981.0,61.41978021978021
176.937511028337,990.0,62.67723704866561
177.8551104399249,924.0,64.38877551020408
178.75398333290903,905.0,65.40591836734694
179.69030926310077,943.0,65.86
180.58918215608486,905.0,66.57774193548387
181.4599652711632,877.0,66.57774193548387
182.39629120135496,943.0,64.29035875791376
183.39815994666014,1009.0,62.471131673915046
184.34384913615384,952.0,62.686889249672625
185.27081180704366,933.0,63.067129570099866
186.25395403374503,990.0,60.492527762092976
187.33072885346553,1084.0,58.513100461564754
188.35132411737456,1028.0,56.74415636218587
189.4280989370951,1084.0,70.53387968234398
190.04607405102166,622.0,89.08040654997176
190.57041657192903,528.0,88.60818842174774
191.67528116955532,1113.0,74.34624697336561
192.78014576718158,1113.0,54.00338983050847
193.9037368834117,622.0,53.851274747187006
195.0179647403399,509.0,55.52735760971054
196.029196744947,622.0,56.14115071315883
197.11533482396945,499.0,56.447981137636305
198.2108361622938,1018.0,55.913446603101775
199.25015794480666,1094.0,58.64816835113864
200.19584713430032,1103.0,60.93021963318992
201.16962610169978,1047.0,61.83791978617309
202.16213158770304,952.0,61.42726901235784
203.12654729580055,981.0,62.909426030597345
204.03478344808656,999.0,63.49634671204083
204.99919915618406,971.0,62.35481290960029
206.0197944200931,915.0,60.29681117532916
207.02166316539828,971.0,60.918947097659256
207.95798909559002,1028.0,61.47356021865632
208.9504945815933,1009.0,62.04940493468794
209.92427354899272,943.0,62.26516251044552
210.85123621988257,999.0,62.85208319188901
211.81565192798007,981.0,62.65647879628462
212.79879415468145,933.0,63.33072122052704
213.69766704766553,971.0,63.95285714285714
214.63399297785728,990.0,64.3478640776699
215.5984086859548,905.0,64.58207460398569
216.48791831963698,943.0,104.25064603255711
216.8156323952041,971.0,118.52917539751016
217.38679121262106,1226.0,117.19347972267951
218.33248040211473,575.0,76.50776543696523
219.31562262881607,952.0,62.639886845827434
220.26131181830976,990.0,61.6423153905687
221.25381730431303,952.0,61.26207507014146
222.25568604961822,999.0,61.262075070141464
223.20137523911188,1009.0,62.471131673915046
224.13770116930365,952.0,62.85137199434229
225.120843396005,943.0,62.85137199434229
226.0665325854987,990.0,63.51199055104332
226.9747687377847,952.0,64.31764825967133
227.92045792727836,915.0,63.70759494664771
228.8942368946778,952.0,62.835491241431825
229.83992608417148,981.0,63.26273396570426
230.76688875506133,952.0,63.87278727872787
231.712577944555,933.0,63.067129570099866
232.69572017125634,952.0,62.639886845827434
233.64140936075003,990.0,64.21477624966144
234.52155573513028,952.0,66.12191910680428
235.42042862811437,886.0,66.76932262266608
236.3380280397023,905.0,66.29591836734693
237.23690093268638,924.0,67.26330967169477
238.09832078846281,905.0,67.48800986104885
239.00655694074882,867.0,65.7764713995104
239.98033590814825,915.0,63.500256565750796
240.93538835694383,981.0,63.500256565750796
241.84362450922984,962.0,63.69965910495917
242.80804021732735,915.0,62.00172587761418
243.84736199984022,971.0,60.71897139858304
244.81177770793772,1047.0,61.34110732091314
245.7481036381295,971.0,61.69419435289925
246.7686989020385,943.0,59.21274053163961
247.86420024036286,1028.0,56.92416910306818
248.91288528217763,1103.0,56.064680933101975
249.98029684259623,1056.0,56.382183720169984
251.05707166231676,1075.0,57.08853292651919
252.06830366692387,1084.0,56.76548392470431
253.15444174594631,1018.0,56.447981137636305
254.24994308427068,1094.0,57.208664898320066
255.2237220516701,1103.0,58.39120207010114
256.2443173155791,981.0,58.871633918954046
257.31172887599774,1028.0,57.576415623735755
258.3510506585106,1075.0,59.3400853485064
259.28737658870233,1047.0,60.56586006567314
260.28924533400755,943.0,60.05945892769306
261.3566568944261,1009.0,59.0423160705502
262.3397991211275,1075.0,60.4396992481203
263.27612505131924,990.0,62.241318681318674
264.24990401871867,943.0,61.31664335664335
265.2798625419296,981.0,61.10515820812849
266.2255517314233,1037.0,60.52931349209686
267.22742047672847,952.0,61.07374849634495
268.2292892220337,1009.0,60.463695183321335
269.2030681894331,1009.0,62.521696917592465
270.1113043417191,981.0,63.0975416336241
271.08508330911855,915.0,62.71002349138898
272.0775887951218,981.0,62.48532330203488
272.9951882067097,999.0,63.0953766150585
273.9408773962034,924.0,63.0953766150585
274.9333828822067,952.0,60.370886819140125
275.98206792402146,999.0,60.16354843824321
276.93712037281705,1056.0,60.95378151260503
277.89217282161263,962.0,62.420814479638
278.86595178901206,962.0,63.05539558480734
279.7929144599019,981.0,64.36421911421911
280.69178735288597,933.0,65.62167594310452
281.6093867644739,905.0,65.62167594310452
282.5363494353638,924.0,64.7316759431045
283.4726753655555,933.0,64.7316759431045
284.3902747771435,943.0,63.118535189776836
285.39214352244863,924.0,61.00177843302008
286.4314653049615,1009.0,58.8021903409025
287.4520605688705,1047.0,58.990516914699015
288.44456605487375,1028.0,58.64992853871241
289.5026143559905,999.0,57.79044036874621
290.57002591640907,1066.0,58.17795851098133
291.5438048838085,1075.0,59.23792046615459
292.5456736291137,981.0,59.57250693232
293.59435867092844,1009.0,58.81182317163625
294.60559067553555,1056.0,60.20920634920635
295.5419166057273,1018.0,61.67623931623931
296.5156955731267,943.0,61.49479181369089
297.5362908370358,981.0,60.87265589136079
298.50070654513326,1028.0,61.27537082348749
299.4557589939289,971.0,62.21750208671966
300.4295379613283,962.0,61.442254831479666
301.4314067066335,981.0,61.03953989935297
302.4051856740329,1009.0,61.442254831479666
303.3602381228285,981.0,61.82249515190691
304.34338034952987,962.0,61.246650435875274
305.345249094835,990.0,61.45398881677219
306.2909382843287,1009.0,62.471131673915046
307.2272642145205,952.0,63.24637892915504
308.191679922618,943.0,63.673621653427475
309.11864259350784,971.0,63.88937922918505
310.0456052643977,933.0,63.68997668997669
311.0193842317971,933.0,61.89199689199689
312.0306162364042,981.0,60.65909645909645
313.01375846310555,1018.0,60.27157831686134
314.0062639491088,990.0,59.73704378232679
315.0455857316217,999.0,59.17196441724743
316.05681773622877,1047.0,59.758885098690925
317.0212334443263,1018.0,61.66415670693283
317.96692263382,971.0,62.424840467616576
318.9407016012194,952.0,61.83791978617309
319.9332070872227,981.0,62.710023491388974
320.8414432395087,999.0,62.71002349138898
321.8152222069081,915.0,61.97726191334438
322.84518073011907,981.0,60.107586752869764
323.83768621612234,1037.0,60.92912521440823
324.7740121463141,999.0,61.85380053908355
325.75715437301545,943.0,61.121038961038956
326.78711289622635,990.0,59.91198235726537
327.7796183822296,1037.0,60.107586752869764
328.75339734962904,999.0,60.46718271246572
329.76462935423615,981.0,59.559482559482554
330.803951136749,1018.0,58.98363784345092
331.8058198820542,1047.0,61.00177843302008
332.7234192936421,1009.0,63.118535189776836
333.6597452238339,924.0,63.89378244501684
334.6241609319314,943.0,62.44072122052704
335.60730315863276,971.0,62.876639587873974
336.52490257022066,990.0,63.49877551020408
337.46122850041246,924.0,64.30443321883209
338.4069176899061,943.0,63.04697638994668
339.3806966573055,952.0,63.482894757293614
340.2982960688935,981.0,63.910137481566046
341.2252587397833,924.0,63.52261933933093
342.2177642257866,933.0,61.1448827901658
343.24772274899755,999.0,60.51030168499646
344.20277519779313,1037.0,60.32197511119995
345.2046439430983,962.0,60.68157107079591
346.2158759477054,1009.0,60.08325174306482
347.1990181744068,1018.0,61.6963924963925
348.12598084529657,990.0,62.06955811484113
349.11848633129983,933.0,61.32303124721334
350.1390815952089,999.0,61.10727367145577
351.07540752540064,1028.0,61.89750674581759
352.0304599741962,943.0,62.26379329301813
353.03232871950144,962.0,60.86641011544803
354.0341974648066,1009.0,61.07374849634495
354.9798866543003,1009.0,61.262075070141464
355.97239214030355,952.0,61.26207507014146
356.9742608856087,999.0,60.45641736151346
357.9574031123101,1009.0,61.246650435875274
358.9124555611057,990.0,61.43497700967178
359.90496104710894,962.0,59.8289619720778
360.9723726075276,999.0,58.48411577671893
361.9929678714366,1075.0,58.11095015827029
363.0041998760437,1028.0,58.445536624435704
364.0528849178584,1018.0,57.92063492063492
365.1015699596732,1056.0,58.29380053908355
366.0940754456765,1056.0,58.640553785836794
367.12403396888743,999.0,58.6405537858368
368.17271901070217,1037.0,59.22747446728029
369.1371347187997,1056.0,60.34775418756
370.1109136861991,971.0,61.42726901235784
371.1034191722024,981.0,60.10758675286976
