HR_time,RR-interval,heart_rate
1.3576725989230873,726.0,81.85088985088984
2.1160966024594328,764.0,85.52239481651246
2.7527982350578464,641.0,82.61934437857829
3.5580385351087807,811.0,82.94897400820793
4.307099279342208,754.0,71.49982612475549
5.308968024754417,1009.0,81.67901026505285
5.880126842232406,1886.0,85.06351730730637
6.544918252739573,745.0,96.51266519075881
7.1816198853379865,1301.0,88.53424643168017
7.921317370268496,1773.0,73.92800025899187
9.213447154071158,716.0,79.98991976363584
9.747152934337477,707.0,93.25383187254437
10.243405677392122,726.0,105.16018638759454
10.973739903019712,735.0,95.79176533496295
11.68534761004147,811.0,83.96987854251012
12.387592057760308,613.0,84.32552289815447
13.108563024084981,849.0,83.60487512487512
13.838897249712574,754.0,79.96208442720071
14.644137549763508,1245.0,85.08336314847942
15.252749404453168,716.0,81.43208109719737
16.095442741715775,764.0,83.29487179487178
16.8445034859492,830.0,79.29819819819818
17.53738467436512,754.0,92.39245107176141
18.080453713934357,745.0,93.79771422965615
18.792061420956113,632.0,91.30321973516165
19.550485424492457,1264.0,78.74836080099237
20.37445224314923,660.0,77.34309764309762
21.123512987382657,1226.0,78.01070195627157
21.863210472313167,1254.0,85.61857169846968
22.49054884560866,754.0,90.33033640435202
23.127250478207074,735.0,95.6559980844441
23.745225592199652,754.0,77.55604623080903
25.196530784151918,764.0,72.84428152492669
27.612251684304724,773.0,67.8652605459057
28.342585909932314,849.0,80.78461538461538
29.091646654165743,679.0,80.45498575498576
29.850070657702087,679.0,79.11915085817523
30.61785792054135,707.0,76.15248419150856
31.460551257803957,716.0,79.44878048780487
32.13470592761404,849.0,83.06666666666666
32.80886059742413,735.0,87.81333333333333
33.51110504514296,820.0,86.25192982456139
34.22271275216472,773.0,80.31859649122805
35.06540608942733,641.0,79.22321187584345
35.79574031505492,679.0,75.66967285587975
36.61034387440877,726.0,77.9851200103513
37.37813113724803,830.0,82.01226933161826
38.01483276984645,830.0,87.1272118603539
38.68898743965653,792.0,88.81869111280875
39.40995840598121,726.0,81.67965367965367
40.23392522463798,716.0,76.28571428571428
41.05789204329475,707.0,73.97402597402598
41.844405824739844,698.0,77.44155844155844
42.565376791064516,754.0,81.2740943267259
43.27698449808628,669.0,84.32552289815447
43.97922894580511,669.0,85.4501280227596
44.672110134221036,801.0,84.04486486486485
45.42117087845446,1849.0,85.64937190711838
46.08596228896163,1132.0,86.86901408450703
46.750753699468795,698.0,85.29842584921292
47.54663074021681,764.0,73.0139188069594
50.50542067993885,820.0,71.79427662957073
51.19830186835477,811.0,73.03523523523523
51.956725871891116,792.0,79.78695937316627
52.77132943124497,1367.0,75.75930381062697
53.576569731295905,801.0,74.81750486882805
54.363083512741,669.0,75.39519249560288
55.15896055348902,801.0,86.1579831932773
55.72075611166409,886.0,85.85882352941175
56.516633152412105,783.0,90.81391880695939
57.181424562919275,849.0,80.94885856599554
59.63459850028375,679.0,79.55278013462299
60.47729183754635,745.0,79.13493975903614
61.15144650735644,867.0,80.4379746835443
61.89114399228695,849.0,79.92203265455879
62.75256384815539,754.0,73.98869932122545
63.595257185418,688.0,73.65072463768115
64.34431792965142,707.0,79.69360730593606
65.02783585876443,811.0,84.44027397260274
65.73008030648326,698.0,82.57748327492831
66.5353206065342,905.0,82.18207416719045
67.22820179495012,1396.0,75.95207416719045
68.12707468803023,867.0,75.38759213759214
68.951041506687,698.0,82.12272727272726
69.51283706486207,830.0,83.09011857707509
70.37425692073052,858.0,87.68225616921268
71.06713810914644,820.0,76.35498344193996
71.89110492780321,754.0,76.6101196101196
72.74316152436873,726.0,72.29697888318577
73.55776508372259,783.0,74.72425161045851
74.306825827956,811.0,78.99198387819078
75.02779679428069,839.0,80.17519949929587
75.80494731642287,830.0,78.31240880162146
76.6101876164738,820.0,74.57214906136173
77.4435176944335,754.0,73.10993657505284
78.26748451309025,745.0,72.8244514106583
79.08208807244411,783.0,75.5244514106583
79.83114881667754,839.0,78.28969882147534
80.57084630160804,858.0,79.47291444258045
81.34799682375024,830.0,76.77291444258044
82.18132690170992,783.0,73.20746723156361
83.03338349827544,745.0,71.74525474525474
83.85735031693221,716.0,73.48019450429088
84.63450083907439,754.0,77.04564171530771
85.37419832400491,735.0,80.87817760047517
86.08580603102666,867.0,81.84323784143903
86.83486677526008,896.0,82.18987854251012
87.56520100088768,867.0,77.30200668896322
88.42662085675612,698.0,73.08621721527899
89.31613049053331,820.0,68.91899313501145
90.17755034640176,707.0,74.56646669552848
90.87043153481768,801.0,76.63398030714373
91.68503509417152,896.0,81.8965890027959
92.38727954189036,820.0,78.16113590263691
93.18315658263839,783.0,76.09362229102166
94.07266621641558,613.0,72.1653464289527
94.88726977576943,707.0,72.77087442328296
95.66442029791162,707.0,83.14820235850564
96.27303215260127,754.0,87.07647822057459
96.97527660032011,830.0,89.82153846153845
97.67752104803895,1018.0,83.66
98.42658179227237,641.0,79.45272727272726
99.25054861092914,764.0,70.75050505050504
100.26178061564427,716.0,75.4622697563874
100.89848224824269,801.0,77.5599128540305
101.65690625177903,801.0,85.88739823414744
102.36851395880079,839.0,79.60504529297098
103.1643909995488,792.0,78.3640866873065
103.96026804029682,745.0,74.25882352941176
104.79359811825651,726.0,74.55798319327731
105.5801118997016,811.0,76.46654611211574
106.31980938463212,783.0,80.20680585237548
107.0407803509568,811.0,79.61544372612963
107.84602065100773,745.0,78.31240880162146
108.62317117314991,745.0,75.4093583636873
109.42841147320084,773.0,77.61012374490602
110.16810895813136,849.0,78.91315866941419
110.90780644306186,849.0,80.12472985489349
111.67559370590112,867.0,76.8200885046825
112.51828704316374,792.0,73.51544715447153
113.36098038042634,726.0,70.68405797101448
114.22240023629477,716.0,72.37929606625258
115.00891401773988,735.0,76.386222473179
115.72988498406455,792.0,81.2740943267259
116.44149269108631,858.0,83.23013828276986
117.1718269167139,811.0,80.91844997108154
117.958340698159,773.0,76.28571428571428
118.81039729472452,735.0,73.73830820342448
119.61563759477546,820.0,74.35851726265793
120.38342485761473,886.0,78.27060517474584
121.11375908324231,858.0,77.9851200103513
121.92836264259617,801.0,74.65974377786557
122.80850901707045,726.0,70.74765586577766
123.66056561363597,716.0,71.32534349255249
124.45644265438398,745.0,76.3421989774931
125.17741362070866,839.0,80.97493466286036
125.88902132773042,783.0,82.88349758169878
126.62871881266092,849.0,79.14323784143903
127.46204889062061,707.0,76.77291444258044
128.2391994127628,811.0,73.46827309236946
129.0818927500254,688.0,77.94827309236948
129.78413719774423,792.0,77.0505426356589
130.58937749779517,849.0,82.57748327492831
131.27289542690818,773.0,79.52605470349974
132.0594092083533,764.0,78.4221787345075
132.9021025456159,726.0,75.21068524970963
133.66988980845514,745.0,76.15248419150856
134.4283138119915,801.0,80.15941059843499
135.14928477831617,830.0,81.14860479417442
135.88898226324667,811.0,79.90764618850993
136.6848593039947,773.0,76.44011372097745
137.50882612265147,735.0,74.23934833975873
138.31406642270238,707.0,75.15871706285773
139.08185368554166,698.0,78.27060517474584
139.81218791116925,792.0,81.91339587242027
140.5144323588881,839.0,84.72948024948025
141.207313547304,839.0,82.77343629343629
141.99382732874912,801.0,78.29343629343629
142.8271574067088,783.0,73.42857142857143
143.6604874846685,716.0,73.12941176470588
144.4563645254165,735.0,74.86435152374202
145.23351504755868,811.0,78.96961468163676
145.94512275458044,849.0,81.22481830154626
146.67545698020803,849.0,80.3270878448357
147.48069728025897,811.0,75.9551580202743
148.32339061752157,764.0,72.30387596899223
149.16608395478417,716.0,72.30387596899223
149.9713242548351,679.0,74.94091300602928
150.72974825837144,650.0,79.31284283059068
151.4413559653932,735.0,84.14230019493176
152.1155106352033,849.0,88.72845156369183
152.76157552710464,867.0,88.00780379041248
153.49190975273223,905.0,82.07447045707914
154.33460308999483,830.0,74.33534002229655
155.19602294586326,783.0,69.20072463768116
156.0948958389434,716.0,69.7401185770751
156.91886265760016,707.0,72.2576670317634
157.69601317974232,754.0,78.11293018965814
158.40762088676408,792.0,82.32020291693087
159.10986533448292,820.0,83.28526315789472
159.85892607871637,801.0,80.60857142857142
160.64543986016145,745.0,76.68029556650247
161.4600434195153,707.0,75.10970733120834
162.25592046026333,698.0,76.71911058618122
162.99561794519383,783.0,80.64738644825019
163.69786239291267,849.0,84.38283954840917
164.3907435813286,839.0,83.079804623901
165.16789410347076,773.0,78.33313795723433
166.0105874407334,735.0,73.46827309236947
166.84391751869308,764.0,73.78211382113821
167.61170478153232,801.0,77.43339587242026
168.3420390071599,811.0,79.80376624279063
169.10046301069627,801.0,78.88439751969163
169.89634005144427,745.0,76.33699143740182
170.7015803514952,688.0,75.09603283173735
171.49745739224323,660.0,77.00459575057576
172.23715487717374,660.0,81.42766042085292
172.92067280628675,830.0,86.81253437043274
173.576100957491,999.0,90.28884540117416
174.23152910869524,726.0,85.30129870129869
175.055495927352,962.0,74.9379563832394
176.0480014134613,688.0,72.16393040921342
176.768972379786,754.0,68.83237960707439
177.7240248286836,726.0,77.94171018345071
178.4075427577966,820.0,76.90145044319095
179.15660350203004,905.0,83.70053371286247
179.8775744683547,858.0,78.99198387819077
180.69217802770856,773.0,74.54198387819078
181.59105092078866,698.0,70.27425161045849
182.44310751735418,707.0,71.77130796033234
183.21089478019346,716.0,78.3861728251972
183.90377596860938,792.0,83.39364535266974
184.60602041632822,867.0,85.4501280227596
185.31762812334998,820.0,82.01383458646616
186.10414190479506,726.0,76.751225890814
186.96556176066352,716.0,73.19768687085029
187.78016532001737,783.0,75.5093751825386
188.50113628634205,820.0,80.3972470360855
189.2127439933638,858.0,81.58046265719061
189.98989451550597,896.0,78.39192705486191
190.80449807485982,698.0,73.75919136949464
191.65655467142534,716.0,97.69867021510967
192.05917482145082,688.0,114.22386915410169
192.54606430520255,735.0,119.61620654643909
193.23894549361847,801.0,98.04705109968268
193.95055320064023,867.0,86.23040199536233
194.63407112975324,839.0,84.75015251511286
195.36440535538082,764.0,81.774301121924
196.16028239612882,707.0,75.7314184536691
197.02170225199728,783.0,72.3468030690537
197.85503232995697,877.0,73.5877616747182
198.6134563334933,886.0,78.85037037037037
199.31570078121214,830.0,80.58531012940651
200.09285130335434,735.0,77.18268169452001
200.9636344185257,754.0,71.42608594983915
201.84378079299998,764.0,69.96387346353029
202.66774761165672,839.0,74.3807469126618
203.39808183728434,886.0,78.35734265734266
204.14714258151776,830.0,80.45498575498576
204.9055665850541,773.0,77.07037037037037
205.73889666301378,745.0,73.09377462568952
206.61904303748807,745.0,70.99613152804642
207.44300985614484,801.0,73.0449120158513
208.2107971189841,849.0,77.35948244407645
208.95049460391462,877.0,80.12472985489349
209.69019208884512,830.0,79.20536113179449
210.48606912959315,735.0,75.90071978158352
211.32876246685575,707.0,71.83048703352308
212.1995455820271,735.0,70.97380254154447
213.02351240068387,820.0,74.62508459282652
213.75384662631146,877.0,80.13734265734266
214.4560910740303,867.0,83.24923076923076
215.18642529965788,867.0,80.41633952254642
216.00102885901174,707.0,74.90408145803029
216.87181197418312,735.0,70.73685737776273
217.73323183005155,726.0,69.40252454417953
218.59465168591998,792.0,74.91478260869565
219.29689613363882,1094.0,79.08200668896322
220.0272303592664,896.0,83.60487512487512
220.74820132559108,575.0,80.55344655344655
221.5347151070362,650.0,71.58262427227945
222.62085318617466,707.0,66.3265750583355
223.51036281995187,754.0,75.914397072387
224.08152163742986,783.0,88.45712570806916
224.72758652933118,849.0,94.45291518175338
225.42983097705002,811.0,86.13652173913042
226.17889172128343,754.0,80.91493975903613
226.95604224342563,698.0,76.16827309236947
227.79873558068823,688.0,74.30548239469505
228.60397588073917,698.0,75.2705426356589
229.3530366249726,745.0,80.40207416719045
230.0459178133885,849.0,84.82513883746759
230.72943574250152,830.0,86.99000370233247
231.42231693091745,783.0,85.16311352101191
232.16201441584795,688.0,79.6361728817425
233.00470775311055,688.0,75.0440352896049
233.82867457176732,735.0,73.74100036509674
234.6058250939095,801.0,79.26794100436615
235.2893430230225,839.0,84.25548770424162
235.9728609521355,801.0,85.90516332982085
236.7031951777631,716.0,81.774301121924
237.49907221851112,716.0,76.51402714932127
238.3324022964708,764.0,74.25882352941176
239.12827933721883,820.0,77.23467492260062
239.83988704424058,820.0,81.33993808049536
240.55149475126234,764.0,82.58089668615983
241.30991875479867,688.0,79.02735766619614
242.12452231415253,698.0,75.47381864623243
242.93912587350638,716.0,75.47381864623244
243.69754987704272,792.0,80.18236848090413
244.38106780615573,773.0,84.49550920783796
245.07394899457165,764.0,86.23040199536234
245.7855567015934,754.0,82.39869945133103
246.57207048303852,698.0,79.58261507427105
247.33985774587777,669.0,77.84772228674667
248.09828174941413,735.0,79.11915085817523
248.84734249364755,783.0,81.93523523523523
249.54022368206347,820.0,85.64937190711838
250.20501509257062,792.0,86.33398729173376
250.93534931819823,716.0,83.20406218590504
251.7124998403404,698.0,77.67127928158256
252.52710339969425,707.0,75.7152353255386
253.31361718113936,773.0,78.0855587243972
254.02522488816112,820.0,82.39869945133103
254.71810607657704,820.0,85.4501280227596
255.42035052429586,783.0,83.39364535266974
256.18813778713513,726.0,79.08050462573591
257.00274134648896,679.0,75.15222876366694
257.81734490584284,735.0,74.83838803489822
258.594495427985,754.0,78.02692363722691
259.3154663943097,773.0,83.14186616596254
259.9896210641198,773.0,84.79154179154179
260.71995528974736,764.0,83.75128205128205
261.4690160339808,716.0,80.13339587242027
262.2368032968201,707.0,78.79756097560974
263.00459055965933,698.0,78.46793134598012
263.76301456319567,792.0,80.52441401606998
264.4746222702174,867.0,82.9556335282651
265.17686671793626,1509.0,85.4501280227596
265.8697479063522,754.0,82.77343629343629
266.65626168779727,735.0,77.51082759778413
267.51768154366573,773.0,65.87176918453216
268.67872569722755,820.0,99.77653108929405
269.01580303213257,735.0,103.25913978494623
269.764863776366,726.0,113.41794871794872
270.4951980019936,773.0,80.13339587242027
271.2629852648329,801.0,77.9851200103513
272.0775888241867,886.0,77.9851200103513
272.8079230498143,811.0,79.67659926280615
273.52889401613896,745.0,81.17365561268
274.29668127897827,707.0,78.9184519927705
275.09255831972627,726.0,73.90159650782991
275.97270469420056,783.0,72.6900253223506
276.77794499425147,877.0,74.59858824118903
277.517642479182,801.0,80.35518398586987
278.2198869269008,726.0,83.25823442380404
278.9408578932255,707.0,81.95519949929587
279.71800841536765,735.0,76.44294143477975
280.588791530539,792.0,73.83209345922589
281.384668571287,830.0,75.8374134404495
282.10563953761175,839.0,81.34967150496561
282.8078839853306,783.0,83.60487512487512
283.5382182109582,716.0,81.29318681318682
284.32473199240326,688.0,77.08591408591408
285.14869881106,679.0,73.7012987012987
285.9820288890197,745.0,74.0076670317634
