HR_time,RR-interval,heart_rate
1.7696560081704547,811,74.25882352941176
2.602986086091992,801,73.68113590263691
3.41758964540855,839,73.68113590263691
4.21346668612013,820,74.8105476673428
5.009343726831711,801,74.53155080213904
5.833310545450758,801,74.83071046600458
6.619824326859849,830,75.12987012987013
7.40633810826894,792,78.5974025974026
8.127309074560607,792,78.29824293353705
8.923186115272188,726,78.60461126400176
9.700336637378788,801,76.29292295231346
10.48685041878788,783,76.592082616179
11.273364200196971,792,77.89511754068717
12.013061685093616,792,76.46654611211574
12.846391763015152,745,76.16738644825018
13.642268803726733,839,75.49978213507625
14.400692807228356,801,81.58428917732977
15.065484217705087,764,84.93487741262388
15.767728665391775,669,82.29784037558684
16.610422002615802,707,83.16985507246375
17.256486894487555,849,81.06022544283412
18.01491089798918,650,84.71150749411618
18.745245123583334,764,80.45498575498576
19.49430586778247,735,81.1225900681597
20.234003352679114,754,79.78675517134917
21.001790615483227,745,80.47137055596457
21.732124841077383,773,77.9851200103513
22.546728400393942,735,79.3209549071618
23.277062625988098,820,80.04160268044114
23.988670332977275,735,86.44640028164055
24.634735224849027,716,86.44640028164055
25.365069450443183,650,84.07607688278196
26.142219972549785,735,80.85981488391127
26.863190938841452,783,81.21545923955563
27.58416190513312,726,85.99480519480518
28.23959005630736,726,84.62491582491582
28.998014059808984,660,83.25502645502644
29.756438063310608,764,79.77871542428504
30.496135548207253,764,82.6686190265174
31.179653477288962,745,83.68286404076242
31.909987702883118,688,84.75015251511286
32.6215954098723,735,81.53865903031499
33.38938267267641,716,84.66832935998532
34.04481082385065,773,89.42460466362904
34.65342267851245,660,97.82743707904997
35.233944755266776,613,96.17801622962912
35.926825943650975,584,92.57675174069341
36.610343872732685,698,82.1251388374676
37.44367395065422,688,78.68884540117416
38.230187732063314,839,75.4773519163763
38.99797499486743,792,76.90592334494774
39.78448877627652,773,76.31456121870188
40.58972907629059,792,78.37104388879175
41.301336783279766,811,79.64247246022032
42.0503975274789,716,81.50526315789472
42.799458271678034,754,79.44878048780487
43.56724553448215,754,79.11915085817523
44.32566953798377,773,79.45712554171955
45.065367022880416,764,80.79296043853006
45.79570124847457,745,78.97431420609072
46.61030480779113,735,77.36491095111785
47.39681858920022,820,74.5320197044335
48.21142214851678,792,78.0855587243972
48.92302985550596,820,76.3903206291591
49.765723192729986,716,77.5735362502642
50.54287371483658,849,76.85288847698486
51.27320794043074,783,78.85449490268766
52.05035846253734,735,79.48992551402189
52.80878246603896,783,77.53388155797794
53.595296247448054,764,78.8369164824861
54.3349937323447,792,78.8369164824861
55.09341773584632,745,83.07501172058133
55.76757240562554,764,82.73703703703703
56.51663314982468,679,81.79523809523809
57.30314693123377,754,77.86351118760757
58.08029745334037,792,74.8968445209409
58.9229907905644,783,74.59768485707535
59.71886783127598,849,75.56274509803922
60.46792857547511,801,75.04680306905371
61.32934843130412,754,77.65765104460756
62.050319397595786,867,76.08706280931345
62.846196438307366,726,79.90764618850993
63.58589392320401,801,79.90764618850991
64.30686488949567,745,79.61544372612963
65.11210518950975,726,78.6262495303902
65.87989245231385,811,78.6262495303902
66.60086341860553,773,80.15941059843499
67.35928742210714,726,76.83403436594925
68.23943379654114,764,73.64549876362055
69.05403735585769,886,73.97512839325017
69.80309810005683,820,77.6220945083014
70.56152210355845,754,79.11915085817523
71.32930936636257,764,77.54856262288112
72.12518640707414,773,76.60676368108219
72.91170018848324,801,76.92835356364768
73.67012419198485,792,79.53920153920154
74.39109515827653,764,81.14860479417442
75.13079264317317,726,81.14860479417442
